Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
SLLP,LFPG,1931,1931,0.339,0.370
SLLP,LFPG,1838,1838,0.403,0.301
SLLP,LFPG,1840,1840,0.409,0.321
SLLP,LFPG,1334,1334,0.404,0.317
SLLP,LFPG,1418,1418,0.418,0.286
SLLP,LFPG,1516,1516,0.785,0.561
SLLP,LFPG,1963,1963,0.340,0.309
SLLP,LFPG,1915,1915,0.337,0.308
SLLP,LFPG,1821,1821,0.313,0.298
SLLP,LFPG,1278,1278,0.647,0.397
SLLP,LFPG,1346,1346,0.409,0.327
SLLP,LFPG,1439,1439,0.360,0.325
SLLP,LFPG,1398,1398,0.362,0.342
SLLP,LFPG,1902,1902,0.433,0.376
SLLP,LFPG,1384,1384,0.345,0.323
SLLP,LFPG,1978,1978,0.300,0.286
SLLP,LFPG,1838,1838,0.328,0.301
SLLP,LFPG,1390,1390,0.500,0.457
SLLP,LFPG,1971,1971,0.470,0.337
SLLP,LFPG,2098,2098,0.317,0.301
SLLP,LFPG,1332,1332,0.477,0.399
SLLP,LFPG,1362,1362,0.477,0.313
SLLP,LFPG,1277,1277,0.415,0.329
SLLP,LFPG,1353,1353,0.320,0.318
SLLP,LFPG,1925,1925,0.350,0.441
SLLP,LFPG,1350,1350,0.656,0.489
SLLP,LFPG,1619,1619,0.387,0.332
SLLP,LFPG,1895,1895,0.482,0.493
SLLP,LFPG,1927,1927,0.363,0.410
SLLP,LFPG,2038,2038,0.544,0.323
SLLP,LFPG,2100,2100,0.365,0.304
SLLP,LFPG,1973,1973,0.331,0.318
SLLP,LFPG,1433,1433,0.317,0.427
SLLP,LFPG,1977,1977,0.511,0.408
SLLP,LFPG,1822,1822,0.330,0.297
SLLP,LFPG,2006,2006,0.341,0.322
SLLP,LFPG,1920,1920,0.373,0.382
SLLP,LFPG,1367,1367,0.352,0.447
SLLP,LFPG,1491,1491,0.436,0.325
SLLP,LFPG,1941,1941,0.348,0.369
SLLP,LFPG,1915,1915,0.353,0.314
SLLP,LFPG,1862,1862,0.417,0.482
SLLP,LFPG,1873,1873,0.543,0.350
SLLP,LFPG,2094,2094,0.354,0.332
SLLP,LFPG,1677,1677,0.334,0.316
SLLP,LFPG,1351,1351,0.639,0.537
SLLP,LFPG,2013,2013,0.379,0.317
SLLP,LFPG,2034,2034,0.320,0.302
SLLP,LFPG,1966,1966,0.308,0.294
SLLP,LFPG,1876,1876,0.538,0.329
SLLP,LFPG,2080,2080,0.419,0.327
SLLP,LFPG,2049,2049,0.299,0.395
SLLP,LFPG,2025,2025,0.310,0.284
SLLP,LFPG,1487,1487,0.599,0.533
SLLP,LFPG,1955,1955,0.433,0.286
SLLP,LFPG,1467,1467,0.369,0.354
SLLP,LFPG,2014,2014,0.355,0.364
SLLP,LFPG,1905,1905,0.711,0.570
SLLP,LFPG,1649,1649,0.346,0.294
SLLP,LFPG,1300,1300,0.381,0.331
SLLP,LFPG,1281,1281,0.359,0.324
SLLP,LFPG,1918,1918,0.656,0.538
SLLP,LFPG,1896,1896,0.625,0.336
SLLP,LFPG,1447,1447,0.323,0.294
SLLP,LFPG,1657,1657,0.533,0.520
SLLP,LFPG,1238,1238,0.459,0.349
SLLP,LFPG,1723,1723,0.312,0.290
SLLP,LFPG,1387,1387,0.312,0.320
SLLP,LFPG,1433,1433,0.506,0.520
SLLP,LFPG,1889,1889,0.794,0.541
SLLP,LFPG,1969,1969,0.375,0.303
SLLP,LFPG,1659,1659,0.438,0.336
SLLP,LFPG,2083,2083,0.455,0.495
SLLP,LFPG,1633,1633,0.374,0.321
SLLP,LFPG,1267,1267,0.335,0.459
SLLP,LFPG,1525,1525,0.365,0.331
SLLP,LFPG,1939,1939,0.504,0.429
SLLP,LFPG,1839,1839,0.382,0.347
SLLP,LFPG,1893,1893,0.403,0.325
SLLP,LFPG,1934,1934,0.466,0.451
SLLP,LFPG,1491,1491,0.483,0.381
SLLP,LFPG,1341,1341,0.395,0.356
SLLP,LFPG,1880,1880,0.343,0.335
SLLP,LFPG,1985,1985,0.359,0.430
SLLP,LFPG,1378,1378,0.401,0.313
SLLP,LFPG,1882,1882,0.350,0.403
SLLP,LFPG,1931,1931,0.334,0.327
SLLP,LFPG,1454,1454,0.371,0.385
SLLP,LFPG,2004,2004,0.498,0.322
SLLP,LFPG,1414,1414,0.331,0.306
SLLP,LFPG,1660,1660,0.380,0.295
SLLP,LFPG,2057,2057,0.315,0.416
SLLP,LFPG,1936,1936,0.437,0.381
SLLP,LFPG,1546,1546,0.594,0.324
SLLP,LFPG,1744,1744,0.606,0.380
SLLP,LFPG,1878,1878,0.649,0.422
SLLP,LFPG,1851,1851,0.828,0.598
SLLP,LFPG,1859,1859,0.831,0.563
SLLP,LFPG,1513,1513,0.877,0.398
SLLP,LFPG,2003,2003,0.497,0.311
SLLP,LFPG,1973,1973,0.373,0.325
SLLP,LFPG,1772,1772,0.394,0.414
SLLP,LFPG,1627,1627,0.778,0.524
SLLP,LFPG,2013,2013,0.625,0.354
SLLP,LFPG,1385,1385,0.373,0.386
SLLP,LFPG,1970,1970,0.683,0.501
SLLP,LFPG,1884,1884,0.507,0.405
SLLP,LFPG,1418,1418,0.420,0.316
SLLP,LFPG,1785,1785,0.382,0.390
SLLP,LFPG,1919,1919,0.724,0.482
SLLP,LFPG,1876,1876,0.814,0.391
SLLP,LFPG,1962,1962,0.654,0.469
SLLP,LFPG,2006,2006,0.766,0.609
SLLP,LFPG,1863,1863,0.668,0.431
SLLP,LFPG,1610,1610,0.756,0.540
SLLP,LFPG,1835,1835,0.581,0.315
SLLP,LFPG,1854,1854,0.353,0.302
SLLP,LFPG,1362,1362,0.543,0.397
SLLP,LFPG,1399,1399,0.668,0.411
SLLP,LFPG,1847,1847,0.729,0.404
SLLP,LFPG,1925,1925,0.605,0.440
SLLP,LFPG,1813,1813,0.627,0.578
SLLP,LFPG,1984,1984,0.866,0.669
SLLP,LFPG,1491,1491,0.575,0.511
SLLP,LFPG,2002,2002,0.794,0.596
SLLP,LFPG,1996,1996,0.691,0.556
SLLP,LFPG,2006,2006,0.979,0.688
SLLP,LFPG,1439,1439,0.909,0.403
SLLP,LFPG,1390,1390,0.605,0.837
SLLP,LFPG,1420,1420,0.707,0.320
SLLP,LFPG,1810,1810,0.480,0.361
SLLP,LFPG,2049,2049,0.372,0.338
SLLP,LFPG,1746,1746,0.685,0.618
SLLP,LFPG,1566,1566,0.868,0.487
SLLP,LFPG,1806,1806,0.389,0.322
SLLP,LFPG,1400,1400,0.575,0.523
SLLP,LFPG,1964,1964,0.703,0.369
SLLP,LFPG,1873,1873,0.334,0.328
SLLP,LFPG,1808,1808,0.360,0.322
SLLP,LFPG,1517,1517,0.522,0.339
SLLP,LFPG,1783,1783,0.486,0.504
SLLP,LFPG,1884,1884,0.494,0.310
SLLP,LFPG,1243,1243,0.530,0.344
SLLP,LFPG,1954,1954,0.708,0.419
SLLP,LFPG,1922,1922,0.434,0.335
SLLP,LFPG,1784,1784,0.345,0.300
SLLP,LFPG,2101,2101,0.491,0.454
SLLP,LFPG,1441,1441,0.570,0.390
SLLP,LFPG,1862,1862,0.451,0.298
SLLP,LFPG,1919,1919,0.370,0.348
SLLP,LFPG,1935,1935,0.616,0.573
SLLP,LFPG,1545,1545,0.695,0.639
SLLP,LFPG,2115,2115,0.763,0.409
SLLP,LFPG,1859,1859,0.428,0.476
SLLP,LFPG,1917,1917,0.386,0.318
SLLP,LFPG,2107,2107,0.377,0.299
SLLP,LFPG,1943,1943,0.631,0.420
SLLP,LFPG,1919,1919,0.419,0.324
SLLP,LFPG,1433,1433,0.305,0.272
SLLP,LFPG,1483,1483,0.355,0.309
SLLP,LFPG,2011,2011,0.520,0.393
SLLP,LFPG,1557,1557,0.595,0.326
SLLP,LFPG,1221,1221,0.400,0.343
SLLP,LFPG,1523,1523,0.357,0.333
SLLP,LFPG,1972,1972,0.544,0.369
SLLP,LFPG,1628,1628,0.383,0.301
SLLP,LFPG,1817,1817,0.335,0.309
SLLP,LFPG,1871,1871,0.361,0.334
SLLP,LFPG,1582,1582,0.497,0.466
SLLP,LFPG,1989,1989,0.671,0.356
SLLP,LFPG,2071,2071,0.488,0.352
SLLP,LFPG,1680,1680,0.338,0.320
SLLP,LFPG,1955,1955,0.408,0.353
SLLP,LFPG,1258,1258,0.343,0.320
SLLP,LFPG,1467,1467,0.514,0.457
SLLP,LFPG,1923,1923,0.456,0.380
SLLP,LFPG,1954,1954,0.536,0.485
SLLP,LFPG,1946,1946,0.388,0.311
SLLP,LFPG,1337,1337,0.515,0.411
SLLP,LFPG,2028,2028,0.480,0.524
SLLP,LFPG,1623,1623,0.407,0.331
SLLP,LFPG,2123,2123,0.372,0.296
SLLP,LFPG,1872,1872,0.350,0.362
SLLP,LFPG,1245,1245,0.580,0.323
SLLP,LFPG,1586,1586,0.640,0.448
SLLP,LFPG,1911,1911,0.446,0.391
SLLP,LFPG,2157,2157,0.306,0.334
SLLP,LFPG,1420,1420,0.331,0.309
SLLP,LFPG,2014,2014,0.613,0.327
SLLP,LFPG,1958,1958,0.333,0.302
SLLP,LFPG,1427,1427,0.580,0.548
SLLP,LFPG,1482,1482,0.389,0.464
SLLP,LFPG,1819,1819,0.493,0.494
SLLP,LFPG,1675,1675,0.415,0.334
SLLP,LFPG,1967,1967,0.341,0.290
SLLP,LFPG,1284,1284,0.453,0.568
SLLP,LFPG,1468,1468,0.864,0.829
SLLP,LFPG,2100,2100,0.818,0.774
SLLP,LFPG,1581,1581,0.764,0.332
SLLP,LFPG,1348,1348,0.345,0.349
SLLP,LFPG,1808,1808,0.318,0.441
SLLP,LFPG,2130,2130,0.596,0.329
SLLP,LFPG,1996,1996,0.350,0.316
SLLP,LFPG,1748,1748,0.493,0.515
SLLP,LFPG,2048,2048,0.400,0.506
SLLP,LFPG,2008,2008,0.497,0.493
SLLP,LFPG,2000,2000,0.400,0.350
SLLP,LFPG,1679,1679,0.337,0.339
SLLP,LFPG,1562,1562,0.524,0.460
SLLP,LFPG,1278,1278,0.567,0.408
SLLP,LFPG,2039,2039,0.507,0.330
SLLP,LFPG,1284,1284,0.342,0.303
SLLP,LFPG,1909,1909,0.528,0.405
SLLP,LFPG,1854,1854,0.335,0.322
SLLP,LFPG,1383,1383,0.331,0.289
SLLP,LFPG,1427,1427,0.328,0.315
SLLP,LFPG,1587,1587,0.501,0.313
SLLP,LFPG,1938,1938,0.564,0.555
SLLP,LFPG,1599,1599,0.411,0.323
SLLP,LFPG,1845,1845,0.358,0.445
SLLP,LFPG,2041,2041,0.490,0.427
SLLP,LFPG,1888,1888,0.320,0.295
SLLP,LFPG,1842,1842,0.329,0.314
SLLP,LFPG,1874,1874,0.357,0.377
SLLP,LFPG,1906,1906,0.523,0.508
SLLP,LFPG,1336,1336,0.477,0.313
SLLP,LFPG,1935,1935,0.344,0.291
SLLP,LFPG,1913,1913,0.312,0.293
SLLP,LFPG,1949,1949,0.513,0.334
SLLP,LFPG,1955,1955,0.338,0.304
SLLP,LFPG,1233,1233,0.303,0.282
SLLP,LFPG,1922,1922,0.333,0.307
SLLP,LFPG,1404,1404,0.685,0.566
SLLP,LFPG,1373,1373,0.375,0.306
SLLP,LFPG,1856,1856,0.310,0.287
SLLP,LFPG,2023,2023,0.319,0.300
SLLP,LFPG,1870,1870,0.508,0.439
SLLP,LFPG,1892,1892,0.453,0.302
SLLP,LFPG,1371,1371,0.324,0.303
SLLP,LFPG,1926,1926,0.456,0.345
SLLP,LFPG,1971,1971,0.735,0.504
SLLP,LFPG,1579,1579,0.818,0.612
SLLP,LFPG,2077,2077,0.442,0.329
SLLP,LFPG,1954,1954,0.361,0.345
SLLP,LFPG,1878,1878,0.318,0.299
SLLP,LFPG,2016,2016,0.505,0.336
SLLP,LFPG,1238,1238,0.688,0.525
SLLP,LFPG,1864,1864,0.730,0.502
SLLP,LFPG,1604,1604,0.336,0.299
SLLP,LFPG,1956,1956,0.309,0.287
SLLP,LFPG,1360,1360,0.338,0.310
SLLP,LFPG,1962,1962,0.337,0.501
SLLP,LFPG,1852,1852,0.476,0.430
SLLP,LFPG,1422,1422,0.413,0.311
SLLP,LFPG,2093,2093,0.323,0.313
SLLP,LFPG,2093,2093,0.655,0.531
SLLP,LFPG,1829,1829,0.487,0.334
SLLP,LFPG,1518,1518,0.339,0.380
SLLP,LFPG,1405,1405,0.530,0.525
SLLP,LFPG,1304,1304,0.677,0.520
SLLP,LFPG,1830,1830,0.629,0.453
SLLP,LFPG,1909,1909,0.418,0.438
SLLP,LFPG,1870,1870,0.581,0.521
SLLP,LFPG,1324,1324,0.364,0.309
SLLP,LFPG,1987,1987,0.319,0.302
SLLP,LFPG,1283,1283,0.411,0.345
SLLP,LFPG,1996,1996,0.447,0.320
SLLP,LFPG,1580,1580,0.410,0.292
SLLP,LFPG,1929,1929,0.372,0.318
SLLP,LFPG,1595,1595,0.316,0.368
SLLP,LFPG,1400,1400,0.399,0.317
SLLP,LFPG,1910,1910,0.307,0.318
SLLP,LFPG,1907,1907,0.339,0.305
SLLP,LFPG,1360,1360,0.327,0.400
SLLP,LFPG,1847,1847,0.602,0.539
SLLP,LFPG,1563,1563,0.470,0.345
SLLP,LFPG,1417,1417,0.314,0.293
SLLP,LFPG,1815,1815,0.336,0.324
SLLP,LFPG,1983,1983,0.567,0.537
SLLP,LFPG,1859,1859,0.397,0.356
SLLP,LFPG,1915,1915,0.315,0.326
SLLP,LFPG,1983,1983,0.290,0.304
SLLP,LFPG,1812,1812,0.530,0.474
SLLP,LFPG,1769,1769,0.493,0.332
SLLP,LFPG,1377,1377,0.335,0.353
SLLP,LFPG,1923,1923,0.838,0.687
SLLP,LFPG,1513,1513,0.846,0.511
SLLP,LFPG,1654,1654,0.955,0.742
SLLP,LFPG,1821,1821,0.802,0.659
SLLP,LFPG,2003,2003,0.722,0.508
SLLP,LFPG,1863,1863,0.668,0.376
SLLP,LFPG,1853,1853,0.785,0.623
SLLP,LFPG,1502,1502,0.598,0.406
SLLP,LFPG,1332,1332,0.532,0.545
SLLP,LFPG,1713,1713,0.657,0.441
SLLP,LFPG,1806,1806,0.443,0.297
SLLP,LFPG,1462,1462,0.330,0.314
SLLP,LFPG,2228,2228,0.316,0.301
SLLP,LFPG,1270,1270,0.365,0.435
SLLP,LFPG,1441,1441,0.587,0.472
SLLP,LFPG,2130,2130,0.641,0.342
SLLP,LFPG,1838,1838,0.314,0.427
SLLP,LFPG,1843,1843,0.353,0.318
SLLP,LFPG,1420,1420,0.307,0.297
SLLP,LFPG,1935,1935,0.295,0.286
SLLP,LFPG,1275,1275,0.444,0.525
SLLP,LFPG,1805,1805,0.459,0.328
SLLP,LFPG,1843,1843,0.409,0.534
SLLP,LFPG,1620,1620,0.319,0.324
SLLP,LFPG,1964,1964,0.435,0.306
SLLP,LFPG,1826,1826,0.405,0.310
SLLP,LFPG,1963,1963,0.337,0.297
SLLP,LFPG,1934,1934,0.372,0.328
SLLP,LFPG,1544,1544,0.486,0.475
SLLP,LFPG,1272,1272,0.396,0.352
SLLP,LFPG,1991,1991,0.312,0.350
SLLP,LFPG,1630,1630,0.366,0.380
SLLP,LFPG,1646,1646,0.567,0.332
SLLP,LFPG,1537,1537,0.325,0.320
SLLP,LFPG,1924,1924,0.315,0.304
SLLP,LFPG,1425,1425,0.327,0.284
SLLP,LFPG,1879,1879,0.432,0.518
SLLP,LFPG,1822,1822,0.540,0.355
SLLP,LFPG,1429,1429,0.423,0.329
SLLP,LFPG,2052,2052,0.517,0.458
SLLP,LFPG,1930,1930,0.351,0.295
SLLP,LFPG,2037,2037,0.312,0.278
SLLP,LFPG,1741,1741,0.322,0.310
SLLP,LFPG,1910,1910,0.367,0.452
SLLP,LFPG,1640,1640,0.787,0.618
SLLP,LFPG,2051,2051,0.440,0.316
SLLP,LFPG,1252,1252,0.328,0.305
SLLP,LFPG,1447,1447,0.522,0.468
SLLP,LFPG,1223,1223,0.616,0.398
SLLP,LFPG,1819,1819,0.347,0.320
SLLP,LFPG,1939,1939,0.324,0.335
SLLP,LFPG,1447,1447,0.466,0.419
SLLP,LFPG,1952,1952,0.475,0.317
SLLP,LFPG,1747,1747,0.319,0.311
SLLP,LFPG,1992,1992,0.319,0.334
SLLP,LFPG,2024,2024,0.344,0.331
SLLP,LFPG,1658,1658,0.665,0.445
SLLP,LFPG,2013,2013,0.372,0.298
SLLP,LFPG,1496,1496,0.308,0.285
SLLP,LFPG,1291,1291,0.311,0.399
SLLP,LFPG,1325,1325,0.765,0.439
SLLP,LFPG,1867,1867,0.332,0.324
SLLP,LFPG,1963,1963,0.327,0.307
SLLP,LFPG,1949,1949,0.312,0.293
SLLP,LFPG,1967,1967,0.357,0.481
SLLP,LFPG,1971,1971,0.390,0.328
SLLP,LFPG,1927,1927,0.315,0.301
SLLP,LFPG,1998,1998,0.372,0.314
SLLP,LFPG,1618,1618,0.538,0.350
SLLP,LFPG,2039,2039,0.351,0.326
SLLP,LFPG,1477,1477,0.332,0.348
SLLP,LFPG,1860,1860,0.334,0.321
SLLP,LFPG,1882,1882,0.562,0.511
SLLP,LFPG,2047,2047,0.611,0.353
SLLP,LFPG,1854,1854,0.387,0.317
SLLP,LFPG,1805,1805,0.490,0.420
SLLP,LFPG,1360,1360,0.381,0.335
SLLP,LFPG,1807,1807,0.330,0.310
SLLP,LFPG,1943,1943,0.329,0.320
SLLP,LFPG,1851,1851,0.341,0.446
SLLP,LFPG,1875,1875,0.482,0.324
SLLP,LFPG,1868,1868,0.369,0.322
SLLP,LFPG,1248,1248,0.324,0.300
SLLP,LFPG,2097,2097,0.335,0.443
SLLP,LFPG,1912,1912,0.634,0.548
SLLP,LFPG,1384,1384,0.406,0.322
SLLP,LFPG,1809,1809,0.292,0.276
SLLP,LFPG,2019,2019,0.468,0.474
SLLP,LFPG,1288,1288,0.626,0.541
SLLP,LFPG,1405,1405,0.408,0.379
SLLP,LFPG,1338,1338,0.405,0.333
SLLP,LFPG,2194,2194,0.586,0.403
SLLP,LFPG,1939,1939,0.487,0.396
SLLP,LFPG,1966,1966,0.321,0.307
SLLP,LFPG,1983,1983,0.352,0.325
SLLP,LFPG,1948,1948,0.491,0.452
SLLP,LFPG,1565,1565,0.605,0.522
SLLP,LFPG,1869,1869,0.590,0.454
SLLP,LFPG,1935,1935,0.695,0.570
SLLP,LFPG,1971,1971,0.646,0.498
SLLP,LFPG,1224,1224,0.634,0.529
SLLP,LFPG,1860,1860,0.617,0.489
SLLP,LFPG,1318,1318,0.664,0.499
SLLP,LFPG,2004,2004,0.538,0.478
SLLP,LFPG,2029,2029,0.689,0.549
SLLP,LFPG,1783,1783,0.722,0.571
SLLP,LFPG,2027,2027,0.473,0.321
SLLP,LFPG,1927,1927,0.336,0.321
SLLP,LFPG,1937,1937,0.511,0.499
SLLP,LFPG,1991,1991,0.321,0.291
SLLP,LFPG,1845,1845,0.341,0.329
SLLP,LFPG,2122,2122,0.343,0.324
SLLP,LFPG,1513,1513,0.522,0.379
SLLP,LFPG,1862,1862,0.635,0.374
SLLP,LFPG,2015,2015,0.346,0.292
SLLP,LFPG,1972,1972,0.330,0.316
SLLP,LFPG,1651,1651,0.329,0.424
SLLP,LFPG,1902,1902,0.355,0.299
SLLP,LFPG,1469,1469,0.341,0.325
SLLP,LFPG,2137,2137,0.370,0.503
SLLP,LFPG,1331,1331,0.483,0.345
SLLP,LFPG,1519,1519,0.376,0.323
SLLP,LFPG,1629,1629,0.337,0.326
SLLP,LFPG,1813,1813,0.328,0.471
SLLP,LFPG,1503,1503,0.562,0.329
SLLP,LFPG,1451,1451,0.475,0.454
SLLP,LFPG,1970,1970,0.572,0.473
SLLP,LFPG,1997,1997,0.559,0.505
SLLP,LFPG,1843,1843,0.789,0.581
SLLP,LFPG,1852,1852,0.819,0.678
SLLP,LFPG,2023,2023,0.577,0.322
SLLP,LFPG,1628,1628,0.462,0.341
SLLP,LFPG,1652,1652,0.435,0.339
SLLP,LFPG,1828,1828,0.636,0.570
SLLP,LFPG,1584,1584,0.653,0.589
SLLP,LFPG,1311,1311,0.491,0.333
SLLP,LFPG,1576,1576,0.413,0.327
SLLP,LFPG,1999,1999,0.748,0.553
SLLP,LFPG,1883,1883,0.585,0.470
SLLP,LFPG,1312,1312,0.397,0.342
SLLP,LFPG,2114,2114,0.581,0.535
SLLP,LFPG,2100,2100,0.588,0.324
SLLP,LFPG,1920,1920,0.296,0.275
SLLP,LFPG,1899,1899,0.327,0.323
SLLP,LFPG,1716,1716,0.369,0.469
SLLP,LFPG,1977,1977,0.430,0.430
SLLP,LFPG,1890,1890,0.360,0.293
SLLP,LFPG,1956,1956,0.499,0.441
SLLP,LFPG,1262,1262,0.349,0.312
SLLP,LFPG,1962,1962,0.431,0.402
SLLP,LFPG,1479,1479,0.386,0.301
SLLP,LFPG,1226,1226,0.342,0.319
SLLP,LFPG,1898,1898,0.320,0.304
SLLP,LFPG,1214,1214,0.411,0.370
SLLP,LFPG,2041,2041,0.557,0.361
SLLP,LFPG,2040,2040,0.409,0.346
SLLP,LFPG,1962,1962,0.380,0.415
SLLP,LFPG,1982,1982,0.354,0.467
SLLP,LFPG,1966,1966,0.347,0.288
SLLP,LFPG,2059,2059,0.317,0.300
SLLP,LFPG,1232,1232,0.316,0.302
SLLP,LFPG,1838,1838,0.515,0.394
SLLP,LFPG,2006,2006,0.773,0.570
SLLP,LFPG,1358,1358,0.355,0.292
SLLP,LFPG,1435,1435,0.413,0.497
SLLP,LFPG,1845,1845,0.610,0.377
SLLP,LFPG,1757,1757,0.326,0.291
SLLP,LFPG,2070,2070,0.304,0.291
SLLP,LFPG,1759,1759,0.333,0.339
SLLP,LFPG,1924,1924,0.624,0.578
SLLP,LFPG,1457,1457,0.334,0.292
SLLP,LFPG,1964,1964,0.318,0.297
SLLP,LFPG,1994,1994,0.519,0.586
SLLP,LFPG,1912,1912,0.466,0.377
SLLP,LFPG,1377,1377,0.439,0.358
SLLP,LFPG,1304,1304,0.312,0.312
SLLP,LFPG,1803,1803,0.423,0.497
SLLP,LFPG,2000,2000,0.474,0.317
SLLP,LFPG,1941,1941,0.379,0.322
SLLP,LFPG,1962,1962,0.315,0.296
SLLP,LFPG,1561,1561,0.415,0.523
SLLP,LFPG,2002,2002,0.556,0.337
SLLP,LFPG,1839,1839,0.408,0.313
SLLP,LFPG,1659,1659,0.358,0.348
SLLP,LFPG,1949,1949,0.364,0.449
SLLP,LFPG,1891,1891,0.475,0.333
SLLP,LFPG,1360,1360,0.357,0.361
SLLP,LFPG,1555,1555,0.296,0.311
SLLP,LFPG,1923,1923,0.319,0.312
SLLP,LFPG,1828,1828,0.500,0.458
SLLP,LFPG,2055,2055,0.498,0.346
SLLP,LFPG,1592,1592,0.360,0.330
SLLP,LFPG,1963,1963,0.342,0.366
SLLP,LFPG,1284,1284,0.391,0.395
SLLP,LFPG,1855,1855,0.373,0.358
SLLP,LFPG,1997,1997,0.322,0.317
SLLP,LFPG,1315,1315,0.321,0.321
SLLP,LFPG,2048,2048,0.654,0.578
SLLP,LFPG,1507,1507,0.479,0.387
SLLP,LFPG,1343,1343,0.339,0.321
SLLP,LFPG,1302,1302,0.339,0.400
SLLP,LFPG,1386,1386,0.417,0.534
SLLP,LFPG,2060,2060,0.352,0.319
SLLP,LFPG,2099,2099,0.333,0.324
SLLP,LFPG,1343,1343,0.326,0.321
SLLP,LFPG,2008,2008,0.582,0.430
SLLP,LFPG,1969,1969,0.546,0.544
SLLP,LFPG,1846,1846,0.455,0.313
SLLP,LFPG,2067,2067,0.544,0.483
SLLP,LFPG,1581,1581,0.522,0.480
SLLP,LFPG,1462,1462,0.358,0.322
SLLP,LFPG,1903,1903,0.330,0.342
SLLP,LFPG,1847,1847,0.486,0.510
SLLP,LFPG,1507,1507,0.502,0.384
SLLP,LFPG,1900,1900,0.361,0.332
SLLP,LFPG,2022,2022,0.329,0.371
